timestamp,ARB,GAS,ATOM,GRT,YFI,CFX,BAT,MEW,ZRX,TON,STRK,GMX,METIS,STX,ICP,ETH,XTZ,CHZ,CRO,SHIB,BNB,ADA,LUNC,KSM,IMX,BLUR,ZETA,MINA,FIL,BTC,ORDI,RVN,LRC,MANA,NEAR,AXS,FLOW,OP,CORE,PYTH,DOT,MASK,BSV,1INCH,AVAX,FLOKI,WOO,SOL,AAVE,STORJ,ETHW,UNI,UMA,ID,ZIL,THETA,ZK,XRP,ATH,POL,EOS,LINK,APT,BICO,ENS,MKR,ETC,BCH,EGLD,RON,CELO
2025-03-03 19:14:44.681300,0,0,1,1,0,0,0,-1,0,1,0,1,0,0,0,0,-1,0,-1,1,1,-1,-1,1,0,1,1,1,0,1,0,-1,0,1,-1,1,0,0,-1,0,-1,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,0,0,-1,-1,-1,0,-1
2025-03-03 19:20:40.301700,0,0,1,1,0,0,0,-1,0,1,0,1,0,0,0,0,-1,0,-1,1,1,-1,-1,1,0,1,1,1,0,1,0,-1,0,1,-1,1,0,0,-1,0,-1,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,0,0,-1,-1,-1,0,-1
2025-03-03 19:42:45.198100,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,-1,0,-1,1,1,-1,-1,1,0,0,1,1,0,0,0,0,0,1,-1,0,0,0,-1,0,-1,-1,0,1,0,0,0,-1,0,1,0,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,0,0,-1,-1,-1,0,-1
2025-03-03 21:20:40.576300,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,-1,0,-1,1,1,-1,-1,1,0,0,1,1,0,0,0,0,0,1,-1,0,0,0,-1,0,-1,-1,-1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,0,0,-1,-1,-1,0,-1
2025-03-03 22:02:40.545100,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,-1,0,-1,1,0,-1,-1,1,0,0,1,1,0,0,0,0,0,1,-1,0,0,0,-1,0,-1,-1,-1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,0,0,-1,-1,-1,0,-1
2025-03-03 22:52:40.830200,0,0,1,1,-1,1,0,0,1,1,0,1,0,1,0,0,-1,0,-1,1,0,-1,0,1,0,0,1,1,0,0,0,0,0,1,-1,0,0,0,-1,0,-1,-1,-1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,0,0,-1,-1,-1,0,-1
2025-03-04 01:50:41.146500,0,0,1,1,-1,1,0,0,1,1,0,1,1,1,0,0,-1,0,-1,1,0,-1,0,1,0,0,1,1,0,0,0,0,0,1,-1,0,0,0,-1,0,-1,-1,-1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,0,-1,0,-1,0,0,0,-1,-1,-1,0,-1
2025-03-04 02:10:41.877400,0,0,1,1,-1,1,0,0,1,1,0,1,1,1,0,0,-1,0,-1,1,0,-1,0,1,0,0,1,1,0,0,0,0,0,1,-1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,0,-1,0,-1,0,1,0,-1,-1,-1,0,-1
2025-03-04 05:22:50.236400,0,-1,1,1,-1,1,0,0,1,1,0,1,1,1,0,0,-1,0,-1,1,0,-1,0,1,0,0,1,1,0,0,0,0,0,1,-1,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,0,-1,0,-1,0,1,0,-1,-1,-1,0,-1
2025-03-04 08:58:46.769900,0,-1,1,1,-1,1,0,0,1,1,0,1,1,1,0,0,-1,0,-1,1,0,-1,0,1,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,0,0,-1,0,-1,0,1,0,-1,-1,-1,0,-1
2025-03-04 09:24:46.583600,0,-1,1,1,-1,1,0,0,1,1,0,1,1,1,0,0,-1,-1,-1,1,0,-1,0,1,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,0,0,-1,0,-1,0,1,0,-1,-1,-1,0,0
2025-03-04 09:54:51.807300,0,-1,1,1,-1,1,0,0,1,1,0,1,1,1,0,0,-1,-1,0,1,0,-1,0,1,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,0,0,-1,0,-1,0,1,0,-1,-1,-1,-1,0
2025-03-04 14:02:53.531000,0,-1,1,1,-1,1,0,0,1,1,0,1,1,1,0,0,-1,-1,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-1,0,0,-1,0,-1,0,1,0,-1,-1,-1,-1,0
2025-03-04 14:26:52.549300,0,-1,1,1,-1,1,0,0,1,1,0,1,1,1,0,0,-1,-1,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-1,0,0,-1,0,-1,0,1,0,-1,-1,-1,0,0
2025-03-04 14:38:46.633900,0,-1,1,1,-1,1,0,0,1,1,0,1,1,1,0,0,-1,-1,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-1,0,0,-1,0,-1,0,1,0,-1,-1,-1,0,0
2025-03-04 15:42:52.579600,0,0,1,1,-1,1,0,0,1,1,0,1,1,1,0,0,-1,-1,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,1,0,1,0,1,-1,1,0,-1,0,0,-1,0,-1,0,1,0,-1,-1,-1,0,0
2025-03-04 16:30:00.000000,0,0,1,1,-1,1,0,0,1,1,0,1,1,1,0,0,-1,-1,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,1,0,1,0,1,-1,1,1,-1,0,0,-1,0,-1,0,0,0,-1,-1,-1,0,0
2025-03-04 20:00:50.486800,0,0,1,1,-1,1,0,0,1,1,0,1,1,1,0,0,-1,-1,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,-1,0,0,-1,0,-1,1,0,0,-1,-1,-1,0,0
2025-03-04 21:28:50.809400,0,0,1,1,-1,1,0,0,1,1,0,1,1,0,0,0,-1,-1,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,-1,-1,0,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,-1,0,0,-1,0,-1,1,0,0,-1,-1,-1,0,0
2025-03-04 21:56:45.095000,0,0,1,1,-1,1,0,0,1,1,0,1,1,0,0,0,-1,-1,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,-1,-1,0,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,-1,0,0,-1,0,-1,1,0,0,-1,-1,-1,0,-1
2025-03-04 22:44:53.245300,0,0,1,1,-1,1,0,0,1,1,0,1,1,0,0,0,-1,-1,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,-1,-1,0,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,-1,1,0,1,0,1,1,-1,0,0,-1,0,0,1,0,0,-1,-1,-1,0,-1
2025-03-04 23:02:46.381600,0,0,1,1,-1,1,0,0,0,1,0,1,1,0,0,0,-1,-1,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,-1,-1,0,0,1,0,-1,0,0,-1,-1,0,1,0,0,0,0,0,-1,1,0,1,0,1,1,-1,0,0,-1,0,0,1,0,0,-1,-1,-1,0,-1
2025-03-05 00:00:51.828000,0,0,1,1,-1,1,0,0,0,1,0,1,1,0,0,0,-1,-1,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,-1,-1,0,0,1,0,-1,0,0,-1,-1,0,1,0,0,0,0,0,-1,1,0,1,0,1,1,-1,-1,0,0,0,0,1,0,0,-1,-1,-1,0,-1
2025-03-05 01:30:51.388500,0,0,1,1,-1,1,0,0,0,1,0,1,1,0,0,-1,-1,-1,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,0,-1,0,0,1,0,-1,0,0,-1,-1,0,1,0,0,0,0,0,-1,1,0,1,0,1,1,-1,-1,0,0,0,0,1,0,0,-1,-1,-1,0,-1
2025-03-05 02:22:52.719200,0,0,1,1,-1,1,0,0,0,1,0,1,1,1,0,-1,-1,-1,0,0,0,-1,0,1,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,-1,0,0,-1,-1,0,1,0,0,0,0,0,-1,1,0,1,0,1,1,-1,-1,0,0,0,0,1,0,0,-1,-1,-1,0,-1
2025-03-05 05:28:47.258200,0,0,1,1,-1,1,0,0,0,1,0,1,1,1,0,-1,-1,-1,0,0,0,-1,0,1,0,0,0,1,0,0,0,0,0,-1,0,0,0,1,-1,0,0,-1,-1,0,1,0,0,0,0,0,-1,1,0,1,0,1,1,-1,-1,0,0,0,0,1,0,0,-1,-1,-1,0,-1
2025-03-05 07:04:54.899700,0,0,1,1,-1,1,0,0,0,1,0,1,1,1,0,-1,-1,-1,0,0,0,-1,0,1,0,0,0,1,0,0,0,0,0,-1,0,1,0,1,-1,0,0,-1,-1,0,1,0,0,0,0,0,-1,0,0,1,0,1,1,-1,-1,0,0,0,0,1,0,0,-1,-1,-1,0,-1
2025-03-05 07:54:46.417700,0,0,1,1,-1,1,0,0,0,1,0,1,1,1,0,-1,-1,-1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,0,1,-1,0,0,-1,-1,0,1,0,0,0,0,0,-1,0,0,1,1,1,1,-1,-1,0,0,0,0,1,0,0,-1,-1,-1,0,-1
