timestamp,1INCH,AAVE,ADA,APE,APT,ARB,ATH,ATOM,AVAX,AXS,BAND,BAT,BCH,BICO,BLUR,BNB,BSV,BTC,CELO,CFX,CHZ,COMP,CORE,CRO,CTC,DOGE,DOT,EGLD,ENJ,ENS,EOS,ETC,ETH,ETHW,FIL,FLOKI,FLOW,GAS,GMX,GRT,ICP,ID,IMX,JST,KSM,LINK,LRC,LTC,LUNA,LUNC,MANA,MASK,METIS,MEW,MINA,MKR,NEAR,NEO,ONT,OP,ORDI,POL,PYTH,RON,RVN,SHIB,SNX,SOL,STORJ,STRK,STX,T,THETA,TON,UMA,UNI,WOO,XLM,XRP,XTZ,YFI,ZETA,ZIL,ZK,ZRX
2025-03-25 13:03:40.132382,0,0,0,0,-1,0,0,1,-1,0,0,1,1,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 13:13:36.540560,0,0,0,0,-1,0,0,1,-1,0,0,1,1,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 13:23:43.296600,0,0,0,0,-1,0,0,1,-1,0,0,1,1,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 13:33:39.239658,0,0,0,0,-1,0,0,1,-1,0,0,1,1,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 13:43:43.060137,0,0,0,0,-1,0,0,1,-1,0,0,1,1,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 13:53:39.231072,0,0,0,0,-1,0,0,1,-1,0,0,1,1,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 14:03:45.009051,0,0,0,0,-1,0,0,1,-1,0,0,1,1,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 14:13:45.436411,0,0,0,0,-1,0,0,1,-1,0,0,1,1,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 14:23:42.334958,0,0,0,0,-1,0,0,1,-1,0,0,1,1,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 14:33:37.957244,0,0,0,0,-1,0,0,1,-1,0,0,1,1,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 14:43:36.516739,0,0,0,0,-1,0,0,1,-1,0,0,1,1,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 14:53:42.440693,0,0,0,0,-1,0,0,1,-1,0,0,1,1,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 14:53:42.444084,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 15:03:38.786184,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 15:13:37.306400,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 15:23:43.400706,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 15:33:39.169262,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 15:43:38.974450,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 15:53:44.206411,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 16:03:40.923036,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 16:13:39.143975,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 16:23:44.014190,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 16:33:39.969010,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 16:43:40.796297,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 16:53:37.977569,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 17:03:45.134950,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 17:13:43.205206,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 17:23:39.628077,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 17:33:44.525322,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 17:43:42.321691,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1
2025-03-25 17:49:41.772959,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 17:53:38.927792,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 18:03:45.148461,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 18:13:43.784073,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 18:23:41.800250,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 18:29:43.928598,1,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 18:33:40.474606,1,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 18:43:36.913380,1,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 18:53:42.922769,1,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 19:03:38.888187,1,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 19:13:36.598867,1,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 19:23:42.390705,1,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 19:33:37.805954,1,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 19:43:37.891100,1,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 19:53:45.022654,1,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 20:03:40.634889,1,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 20:13:39.144866,1,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 20:23:37.518601,1,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 20:29:46.612391,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 20:33:43.671814,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 20:43:41.122699,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 20:53:45.505571,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 21:03:42.311448,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 21:13:40.464089,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 21:23:36.045809,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 21:33:42.614071,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 21:43:38.991475,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 21:53:44.577922,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 22:03:41.008261,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 22:13:38.313513,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 22:23:44.331421,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 22:33:42.478606,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 22:43:41.818297,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 22:53:37.024882,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 23:03:42.912493,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 23:13:38.863125,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
2025-03-25 23:23:45.849598,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,1,-1,0,-1,0,1,0,0,1,-1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1
