symbol,timestamp,action,old_size,new_size,price,old_value,new_value
THETA-USDT-SWAP,2025-03-10 19:02:40.353600,rebalance,1534.0,1672.0,0.8083,1239.9322,1351.4776
BLUR-USDT-SWAP,2025-03-10 20:42:36.176500,close,-13180.0,0.0,0.0961,-1266.598,0.0
LUNC-USDT-SWAP,2025-03-10 20:42:36.176500,open,0.0,-23480000.0,5.821e-05,0.0,-1366.7708
AXS-USDT-SWAP,2025-03-10 21:02:33.528600,rebalance,431.70000000000005,475.90000000000003,2.872,1239.8424,1366.7848000000001
BCH-USDT-SWAP,2025-03-11 00:02:36.030700,rebalance,-3.8000000000000003,-4.16,332.9,-1265.02,-1384.864
OP-USDT-SWAP,2025-03-11 00:02:36.030700,rebalance,-1579.0,-1717.0,0.8058,-1272.3582,-1383.5585999999998
ZETA-USDT-SWAP,2025-03-11 00:02:36.030700,rebalance,6330.0,6890.0,0.2005,1269.165,1381.4450000000002
1INCH-USDT-SWAP,2025-03-11 00:42:38.448100,open,0.0,1775.0,0.1931,0.0,342.7525
EOS-USDT-SWAP,2025-03-11 00:42:38.448100,rebalance,2850.0,2150.0,0.462,1316.7,993.3000000000001
1INCH-USDT-SWAP,2025-03-11 00:42:38.448100,close,-17.0,0.0,0.1931,-3.2826999999999997,0.0
1INCH-USDT-SWAP,2025-03-11 00:52:34.614600,rebalance,1775.0,7297.0,0.1931,342.7525,1409.0507
IMX-USDT-SWAP,2025-03-11 00:52:34.614600,rebalance,-2670.0,-2008.0,0.492,-1313.6399999999999,-987.936
APT-USDT-SWAP,2025-03-11 00:52:34.614600,rebalance,-1.0,-74.0,5.2338,-5.2338,-387.3012
EOS-USDT-SWAP,2025-03-11 00:52:34.614600,rebalance,2150.0,10.0,0.462,993.3000000000001,4.62
PYTH-USDT-SWAP,2025-03-11 01:02:39.097300,rebalance,9530.0,10370.0,0.137,1305.6100000000001,1420.69
METIS-USDT-SWAP,2025-03-11 01:02:39.097300,rebalance,83.10000000000001,92.2,15.51,1288.881,1430.022
GAS-USDT-SWAP,2025-03-11 01:02:39.097300,rebalance,-481.0,-528.0,2.679,-1288.599,-1414.512
ZK-USDT-SWAP,2025-03-11 01:02:39.097300,rebalance,20210.0,22100.0,0.06535,1320.7235,1444.2350000000001
IMX-USDT-SWAP,2025-03-11 01:02:39.097300,close,-2008.0,0.0,0.492,-987.936,0.0
ENS-USDT-SWAP,2025-03-11 01:02:39.097300,rebalance,79.5,87.10000000000001,16.52,1313.34,1438.892
APT-USDT-SWAP,2025-03-11 01:02:39.097300,rebalance,-74.0,-262.0,5.2338,-387.3012,-1371.2556
ICP-USDT-SWAP,2025-03-11 01:02:39.097300,rebalance,249.44,274.06,5.121,1277.3822400000001,1403.46126
GRT-USDT-SWAP,2025-03-11 01:02:39.097300,rebalance,15130.0,16670.0,0.0849,1284.537,1415.2830000000001
IMX-USDT-SWAP,2025-03-11 01:02:39.097300,open,0.0,1.0,0.492,0.0,0.492
