ts;free;total;asset
2025-03-22T10:03:13.713657+00:00;13224.638297753114;13224.638297753114;305.32305000000133
2025-03-22T10:13:11.225920+00:00;13233.180747753113;13233.180747753113;313.0604699999999
2025-03-22T10:23:09.505721+00:00;13235.960937753114;13235.960937753114;315.40408999999886
2025-03-22T10:33:15.348222+00:00;13261.759077753113;13261.759077753113;341.7670999999989
2025-03-22T10:43:09.974137+00:00;13247.896047753113;13247.896047753113;327.90437000000134
2025-03-22T10:53:06.343384+00:00;13267.687377753113;13267.687377753113;347.75977000000034
2025-03-22T11:03:13.083954+00:00;13294.324777753112;13294.324777753112;374.5101099999995
2025-03-22T11:13:07.021216+00:00;13314.818557753113;13314.818557753113;394.8264899999999
2025-03-22T11:23:14.157123+00:00;13268.310437753114;13268.310437753114;347.3860199999997
2025-03-22T11:33:10.128046+00:00;13277.026127753114;13277.026127753114;357.03374999999846
2025-03-22T11:43:06.041261+00:00;13275.801737753114;13275.801737753114;355.80966000000103
2025-03-22T11:53:11.968613+00:00;13268.076317753113;13268.076317753113;348.08435000000077
2025-03-22T12:03:08.464017+00:00;13246.209258718847;13246.209258718847;109.63744000000202
2025-03-22T12:13:13.624535+00:00;13297.754005718847;13297.754005718847;275.3394100000012
2025-03-22T12:23:44.492635+00:00;13264.241485718847;13264.241485718847;242.7075999999992
2025-03-22T12:33:37.106885+00:00;13261.916065718848;13261.916065718848;240.01796999999894
2025-03-22T12:43:41.628822+00:00;13287.429395718847;13287.429395718847;265.75830000000036
2025-03-22T12:53:37.546282+00:00;13280.294585718846;13280.294585718846;258.18259000000074
2025-03-22T13:03:34.538273+00:00;13316.004257998846;13316.026331998846;288.82367000000073
2025-03-22T13:13:39.631536+00:00;13302.595558118848;13302.633982118849;259.9990099999999
2025-03-22T13:23:35.054385+00:00;13305.528516178847;13305.528516178847;226.73259000000027
2025-03-22T13:33:40.403801+00:00;13267.214476178848;13267.214476178848;189.69444
2025-03-22T13:43:43.600405+00:00;13272.112226178848;13272.112226178848;194.619499999999
2025-03-22T13:53:38.784213+00:00;13285.763956178847;13285.763956178847;208.27243000000053
2025-03-22T14:03:44.070434+00:00;13317.164586178847;13317.164586178847;238.5761399999975
2025-03-22T14:13:35.982262+00:00;13316.078876178848;13316.078876178848;239.47835000000185
2025-03-22T14:23:42.179973+00:00;13284.705056178847;13284.705056178847;207.41023
2025-03-22T14:33:36.808102+00:00;13293.850806178847;13293.850806178847;215.7597899999997
2025-03-22T14:43:40.827542+00:00;13290.248436178848;13290.248436178848;213.71052999999975
2025-03-22T14:53:35.138139+00:00;13293.149719178906;13293.149719178906;116.616189999999
2025-03-22T15:03:40.704544+00:00;13317.023369178907;13317.023369178907;140.53093999999942
2025-03-22T15:13:35.639071+00:00;13288.409989178906;13288.409989178906;112.51725999999913
2025-03-22T15:23:40.410375+00:00;13311.423619178908;13311.423619178908;134.96299000000147
2025-03-22T15:33:35.388812+00:00;13253.219209178907;13253.219209178907;77.29015999999925
2025-03-22T15:43:39.567560+00:00;13227.996219178907;13227.996219178907;51.846090000000395
2025-03-22T15:53:35.114845+00:00;13227.624040158906;13227.624040158906;110.96345999999974
2025-03-22T16:03:40.439796+00:00;13277.591155734137;13277.591155734137;157.6453999999992
2025-03-22T16:13:35.474951+00:00;13272.039665734135;13272.039665734135;154.755809999999
2025-03-22T16:23:41.598124+00:00;13246.877855734137;13246.877855734137;129.59429999999983
2025-03-22T16:33:36.923819+00:00;13211.550285734136;13211.550285734136;94.36152999999915
2025-03-22T16:43:43.001734+00:00;13215.122195734137;13215.122195734137;97.83434000000082
2025-03-22T16:53:37.676503+00:00;13213.131525734136;13213.131525734136;95.84716999999756
2025-03-22T17:03:44.098242+00:00;13251.236795994137;13251.258827994137;8.860049999998598
2025-03-22T17:13:39.122213+00:00;13241.863406874136;13241.863406874136;102.6927099999984
2025-03-22T17:23:35.729331+00:00;13235.085396874138;13235.085396874138;95.8197000000001
2025-03-22T17:33:41.669686+00:00;13236.465866874138;13236.465866874138;97.1981700000018
2025-03-22T17:43:36.358201+00:00;13210.321366874137;13210.321366874137;71.95955999999997
2025-03-22T17:53:41.067734+00:00;13192.945916874136;13192.945916874136;54.12231999999948
2025-03-22T18:03:35.854600+00:00;13172.374936874137;13172.374936874137;33.22478000000029
2025-03-22T18:13:40.684350+00:00;13145.366116874136;13145.366116874136;5.814719999999627
2025-03-22T18:23:37.196897+00:00;13148.159326874136;13148.159326874136;8.423729999999832
2025-03-22T18:33:43.955849+00:00;13146.554076874138;13146.554076874138;7.091980000000686
2025-03-22T18:43:36.743796+00:00;13138.484706874136;13138.484706874136;-0.4056900000005772
2025-03-22T18:53:42.400385+00:00;13161.757066874137;13161.757066874137;22.488470000000117
2025-03-22T19:03:37.406651+00:00;13163.799926874137;13163.799926874137;24.168230000000616
2025-03-22T19:13:41.767255+00:00;13171.420206874138;13171.420206874138;32.151610000000474
2025-03-22T19:23:38.488044+00:00;13153.839656874137;13153.839656874137;14.5689599999993
2025-03-22T19:33:44.084742+00:00;13156.263206874137;13156.263206874137;16.679009999998318
2025-03-22T19:43:38.575735+00:00;13152.449986874137;13152.449986874137;13.425589999999396
2025-03-22T19:53:42.419759+00:00;13155.091026874137;13155.091026874137;15.821690000001446
2025-03-22T20:03:36.960730+00:00;13193.390865067795;13193.390865067795;54.16442000000044
2025-03-22T20:13:40.656203+00:00;13199.958045067795;13199.958045067795;61.269499999999525
2025-03-22T20:23:35.533528+00:00;13208.566195067795;13208.566195067795;69.64175000000036
2025-03-22T20:33:40.133570+00:00;13208.588705067794;13208.588705067794;69.32156000000026
2025-03-22T20:43:43.062667+00:00;13205.364545067794;13205.364545067794;66.0959000000002
2025-03-22T20:53:38.348260+00:00;13193.152415067794;13193.152415067794;53.88366999999958
2025-03-22T21:03:43.078890+00:00;13206.926295067793;13206.926295067793;67.659939999999
2025-03-22T21:13:35.945025+00:00;13189.832865067794;13189.832865067794;50.90841999999778
2025-03-22T21:23:42.047246+00:00;13224.237965067794;13224.237965067794;84.97051999999991
2025-03-22T21:33:35.980876+00:00;13209.816635067795;13209.816635067795;70.55068999999939
2025-03-22T21:43:39.008838+00:00;13244.246965067794;13244.246965067794;105.54511999999957
2025-03-22T21:53:44.564317+00:00;13224.795695067794;13224.795695067794;85.5262500000008
2025-03-22T22:03:40.098833+00:00;13223.216535067793;13223.216535067793;83.17309000000006
2025-03-22T22:13:42.846966+00:00;13193.533315067794;13193.533315067794;54.23736999999996
2025-03-22T22:23:39.666389+00:00;13223.125995067794;13223.125995067794;83.88725000000031
2025-03-22T22:33:34.818787+00:00;13220.243975067795;13220.243975067795;80.97553000000053
2025-03-22T22:43:39.965526+00:00;13239.231545067794;13239.231545067794;99.8775099999998
2025-03-22T22:53:35.056868+00:00;13270.522815067794;13270.522815067794;131.25627999999912
2025-03-22T23:03:39.587796+00:00;13278.615855067794;13278.615855067794;139.24103000000056
2025-03-22T23:13:35.435795+00:00;13283.410885067793;13283.410885067793;143.56054999999998
2025-03-22T23:23:40.336318+00:00;13261.827895067794;13261.827895067794;122.56075000000018
2025-03-22T23:33:34.717874+00:00;13262.850735067794;13262.850735067794;123.58459000000082
2025-03-22T23:43:40.672530+00:00;13251.852085067794;13251.852085067794;111.74664000000107
2025-03-22T23:53:35.474962+00:00;13240.176015067795;13240.176015067795;101.14837000000016
2025-03-23T00:03:40.713996+00:00;13254.943615528142;13254.943615528142;114.17268000000033
2025-03-23T00:13:36.415726+00:00;13253.24019889813;13253.27402989813;64.00087000000089
2025-03-23T00:23:42.526936+00:00;13241.127830298126;13241.127830298126;50.21147000000089
2025-03-23T00:33:37.328420+00:00;13264.466510298127;13264.466510298127;72.6828399999986
2025-03-23T00:43:41.701878+00:00;13233.495420298128;13233.495420298128;42.579550000001156
2025-03-23T00:53:36.086719+00:00;13221.281190298127;13221.281190298127;30.365280000001942
2025-03-23T01:03:41.920113+00:00;13218.120260298127;13218.120260298127;27.205089999999853
2025-03-23T01:13:36.493949+00:00;13200.314010298127;13200.314010298127;9.440690000000776
2025-03-23T01:23:41.318865+00:00;13217.099510298127;13217.099510298127;26.17964000000108
2025-03-23T01:33:35.894362+00:00;13223.720310298128;13223.720310298128;32.38292999999889
2025-03-23T01:43:40.008391+00:00;13202.035020298128;13202.035020298128;10.68595000000032
2025-03-23T01:53:35.548563+00:00;13230.449820298127;13230.449820298127;39.53444999999976
2025-03-23T02:03:40.899330+00:00;13250.660890298128;13250.660890298128;60.041510000001395
2025-03-23T02:13:35.516884+00:00;13247.684850298128;13247.684850298128;57.02248000000099
2025-03-23T02:23:40.804611+00:00;13253.346620298129;13253.346620298129;62.430760000000134
2025-03-23T02:33:35.600539+00:00;13231.110950298127;13231.110950298127;40.19727999999948
2025-03-23T02:43:41.556586+00:00;13251.396680298127;13251.396680298127;60.48280999999757
2025-03-23T02:53:36.307033+00:00;13250.458690298126;13250.458690298126;59.570039999998905
2025-03-23T03:03:41.266593+00:00;13262.077860298126;13262.077860298126;72.60327999999998
2025-03-23T03:13:35.174190+00:00;13274.120660298127;13274.120660298127;83.20359999999818
2025-03-23T03:23:40.182254+00:00;13271.849160298127;13271.849160298127;80.93229000000105
2025-03-23T03:33:36.490746+00:00;13251.460090298127;13251.460090298127;60.547719999998755
2025-03-23T03:43:40.967036+00:00;13236.297780298128;13236.297780298128;45.386119999999444
2025-03-23T03:53:35.631371+00:00;13196.028820298126;13196.028820298126;5.146240000000117
2025-03-23T04:03:40.404910+00:00;13176.292856940356;13176.292856940356;-14.44110000000011
2025-03-23T04:13:42.469704+00:00;13212.650426940356;13212.650426940356;21.73427000000085
2025-03-23T04:23:38.013644+00:00;13230.537076940356;13230.537076940356;39.27202000000071
2025-03-23T04:33:44.490555+00:00;13217.858466940357;13217.858466940357;26.566310000000957
2025-03-23T04:43:38.784482+00:00;13208.991326940357;13208.991326940357;18.076170000001014
2025-03-23T04:53:42.958380+00:00;13228.907206940356;13228.907206940356;37.81234999999909
2025-03-23T05:03:38.340318+00:00;13250.687306940357;13250.687306940357;60.22555000000157
2025-03-23T05:13:41.928901+00:00;13247.388046940356;13247.388046940356;56.12988999999999
2025-03-23T05:23:37.989026+00:00;13217.233396940355;13217.233396940355;26.084249999999226
2025-03-23T05:33:43.670208+00:00;13205.672196940355;13205.672196940355;14.84183999999845
2025-03-23T05:43:37.687782+00:00;13188.620469840364;13188.653325180363;136.79368999999997
2025-03-23T05:53:42.815922+00:00;13178.771185960364;13178.771185960364;22.906679999999735
2025-03-23T06:03:38.339139+00:00;13184.306915960364;13184.306915960364;28.290909999998586
2025-03-23T06:13:42.375573+00:00;13173.469295960365;13173.469295960365;17.64218999999999
2025-03-23T06:23:39.910358+00:00;13149.319415960364;13149.319415960364;-6.507689999999683
2025-03-23T06:33:35.288139+00:00;13158.583795960363;13158.583795960363;2.7081899999987993
2025-03-23T06:43:39.348097+00:00;13120.141615960365;13120.141615960365;-36.40839000000044
2025-03-23T06:53:44.234383+00:00;13088.716615960364;13088.716615960364;-67.83170999999983
2025-03-23T07:03:39.437978+00:00;13051.246525960365;13051.246525960365;-105.4421799999987
2025-03-23T07:13:43.188147+00:00;12982.147325960364;12982.147325960364;-173.67838000000077
2025-03-23T07:23:37.614518+00:00;12984.024505960364;12984.024505960364;-171.77410999999904
2025-03-23T07:33:42.470937+00:00;12974.135025960364;12974.135025960364;-181.71997999999948
2025-03-23T07:43:36.200914+00:00;12988.895265960364;12988.895265960364;-166.93014000000053
2025-03-23T07:53:41.213123+00:00;12986.140917560362;12986.162007980362;-157.77964000000088
2025-03-23T08:03:36.343709+00:00;13026.858187261605;13026.858187261605;-74.26960999999966
2025-03-23T08:13:40.872966+00:00;13042.089997261604;13042.089997261604;-59.08920000000085
2025-03-23T08:23:35.600273+00:00;13029.952037261604;13029.952037261604;-71.60386000000071
2025-03-23T08:33:42.640430+00:00;13066.857887261605;13066.857887261605;-34.80310999999906
2025-03-23T08:43:37.628905+00:00;13079.156071261605;13079.174607261604;-28.49729000000011
